dates/tags 1 2 3 4 5 6 7 8 9 10 11 12 
20130713 nah nah nah valid valid valid valid nah nah nah nah nah
20130714 nah nah nah valid valid valid valid nah nah nah nah nah
20130715 nah nah nah valid valid valid valid nah nah nah nah nah
20130716 nah nah nah valid valid valid valid nah nah nah nah nah
20130717 nah nah nah valid valid valid valid nah nah nah nah nah
20130718 nah nah nah valid valid valid valid nah nah nah nah nah
20130719 nah nah nah valid valid valid valid nah nah nah nah nah
20130720 nah nah nah valid valid valid valid nah nah nah nah nah
20130721 nah nah nah valid valid valid valid nah nah nah nah nah
20130722 nah nah nah valid valid valid valid nah nah nah nah nah
20130723 nah nah nah valid valid valid valid nah nah nah nah nah
20130724 nah nah nah valid valid valid valid nah nah nah nah nah
20130725 nah nah nah valid valid valid valid nah nah nah nah nah
20130726 nah nah nah valid valid valid valid nah nah nah nah nah
20130727 nah nah nah valid valid valid valid nah nah nah nah nah
20130728 nah nah nah valid valid valid valid nah nah nah nah nah
20130729 nah nah nah valid valid valid valid nah nah nah nah nah
20130730 nah nah nah valid valid valid valid nah nah nah nah nah
20130731 nah nah nah valid valid valid valid nah nah nah nah nah
20130801 nah nah nah nah valid valid valid valid nah nah nah nah
20130802 nah nah nah nah valid valid valid valid nah nah nah nah
20130803 nah nah nah nah valid valid valid valid nah nah nah nah
20130804 nah nah nah nah valid valid valid valid nah nah nah nah
20130805 nah nah nah nah valid valid valid valid nah nah nah nah
20130806 nah nah nah nah valid valid valid valid nah nah nah nah
20130807 nah nah nah nah valid valid valid valid nah nah nah nah
20130808 nah nah nah nah valid valid valid valid nah nah nah nah
20130809 nah nah nah nah valid valid valid valid nah nah nah nah
20130810 nah nah nah nah valid valid valid valid nah nah nah nah
20130811 nah nah nah nah valid valid valid valid nah nah nah nah
20130812 nah nah nah nah valid valid valid valid nah nah nah nah
20130813 nah nah nah nah valid valid valid valid nah nah nah nah
20130814 nah nah nah nah valid valid valid valid nah nah nah nah
20130815 nah nah nah nah valid valid valid valid nah nah nah nah
20130816 nah nah nah nah valid valid valid valid nah nah nah nah
20130817 nah nah nah nah valid valid valid valid nah nah nah nah
20130818 nah nah nah nah valid valid valid valid nah nah nah nah
20130819 nah nah nah nah valid valid valid valid nah nah nah nah
20130820 nah nah nah nah valid valid valid valid nah nah nah nah
20130821 nah nah nah nah valid valid valid valid nah nah nah nah
20130822 nah nah nah nah valid valid valid valid nah nah nah nah
20130823 nah nah nah nah valid valid valid valid nah nah nah nah
20130824 nah nah nah nah valid valid valid valid nah nah nah nah
20130825 nah nah nah nah valid valid valid valid nah nah nah nah
20130826 nah nah nah nah valid valid valid valid nah nah nah nah
20130827 nah nah nah nah valid valid valid valid nah nah nah nah
20130828 nah nah nah nah valid valid valid valid nah nah nah nah
20130829 nah nah nah nah valid valid valid valid nah nah nah nah
20130830 nah nah nah nah valid valid valid valid nah nah nah nah
20130831 nah nah nah nah valid valid valid valid nah nah nah nah
20130901 nah nah nah nah nah valid valid valid valid nah nah nah
20130902 nah nah nah nah nah valid valid valid valid nah nah nah
20130903 nah nah nah nah nah valid valid valid valid nah nah nah
20130904 nah nah nah nah nah valid valid valid valid nah nah nah
20130905 nah nah nah nah nah valid valid valid valid nah nah nah
20130906 nah nah nah nah nah valid valid valid valid nah nah nah
20130907 nah nah nah nah nah valid valid valid valid nah nah nah
20130908 nah nah nah nah nah valid valid valid valid nah nah nah
20130909 nah nah nah nah nah valid valid valid valid nah nah nah
20130910 nah nah nah nah nah valid valid valid valid nah nah nah
20130911 nah nah nah nah nah valid valid valid valid nah nah nah
20130912 nah nah nah nah nah valid valid valid valid nah nah nah
20130913 nah nah nah nah nah valid valid valid valid nah nah nah
20130914 nah nah nah nah nah valid valid valid valid nah nah nah
20130915 nah nah nah nah nah valid valid valid valid nah nah nah
20130916 nah nah nah nah nah valid valid valid valid nah nah nah
20130917 nah nah nah nah nah valid valid valid valid nah nah nah
20130918 nah nah nah nah nah valid valid valid valid nah nah nah
20130919 nah nah nah nah nah valid valid valid valid nah nah nah
20130920 nah nah nah nah nah valid valid valid valid nah nah nah
20130921 nah nah nah nah nah valid valid valid valid nah nah nah
20130922 nah nah nah nah nah valid valid valid valid nah nah nah
20130923 nah nah nah nah nah valid valid valid valid nah nah nah
20130924 nah nah nah nah nah valid valid valid valid nah nah nah
20130925 nah nah nah nah nah valid valid valid valid nah nah nah
20130926 nah nah nah nah nah valid valid valid valid nah nah nah
20130927 nah nah nah nah nah valid valid valid valid nah nah nah
20130928 nah nah nah nah nah valid valid valid valid nah nah nah
20130929 nah nah nah nah nah valid valid valid valid nah nah nah
20130930 nah nah nah nah nah valid valid valid valid nah nah nah
20131001 nah nah nah nah nah nah valid valid valid valid nah nah
20131002 nah nah nah nah nah nah valid valid valid valid nah nah
20131003 nah nah nah nah nah nah valid valid valid valid nah nah
20131004 nah nah nah nah nah nah valid valid valid valid nah nah
20131005 nah nah nah nah nah nah valid valid valid valid nah nah
20131006 nah nah nah nah nah nah valid valid valid valid nah nah
20131007 nah nah nah nah nah nah valid valid valid valid nah nah
20131008 nah nah nah nah nah nah valid valid valid valid nah nah
20131009 nah nah nah nah nah nah valid valid valid valid nah nah
20131010 nah nah nah nah nah nah valid valid valid valid nah nah
20131011 nah nah nah nah nah nah valid valid valid valid nah nah
20131012 nah nah nah nah nah nah valid valid valid valid nah nah
20131013 nah nah nah nah nah nah valid valid valid valid nah nah
20131014 nah nah nah nah nah nah valid valid valid valid nah nah
20131015 nah nah nah nah nah nah valid valid valid valid nah nah
20131016 nah nah nah nah nah nah valid valid valid valid nah nah
20131017 nah nah nah nah nah nah valid valid valid valid nah nah
20131018 nah nah nah nah nah nah valid valid valid valid nah nah
20131019 nah nah nah nah nah nah valid valid valid valid nah nah
20131020 nah nah nah nah nah nah valid valid valid valid nah nah
20131021 nah nah nah nah nah nah valid valid valid valid nah nah
20131022 nah nah nah nah nah nah valid valid valid valid nah nah
20131023 nah nah nah nah nah nah valid valid valid valid nah nah
20131024 nah nah nah nah nah nah valid valid valid valid nah nah
20131025 nah nah nah nah nah nah valid valid valid valid nah nah
20131026 nah nah nah nah nah nah valid valid valid valid nah nah
20131027 nah nah nah nah nah nah valid valid valid valid nah nah
20131028 nah nah nah nah nah nah valid valid valid valid nah nah
20131029 nah nah nah nah nah nah valid valid valid valid nah nah
20131030 nah nah nah nah nah nah valid valid valid valid nah nah
20131031 nah nah nah nah nah nah valid valid valid valid nah nah
20131101 nah nah nah nah nah nah nah valid valid valid valid nah
20131102 nah nah nah nah nah nah nah valid valid valid valid nah
20131103 nah nah nah nah nah nah nah valid valid valid valid nah
20131104 nah nah nah nah nah nah nah valid valid valid valid nah
20131105 nah nah nah nah nah nah nah valid valid valid valid nah
20131106 nah nah nah nah nah nah nah valid valid valid valid nah
20131107 nah nah nah nah nah nah nah valid valid valid valid nah
20131108 nah nah nah nah nah nah nah valid valid valid valid nah
20131109 nah nah nah nah nah nah nah valid valid valid valid nah
20131110 nah nah nah nah nah nah nah valid valid valid valid nah
20131111 nah nah nah nah nah nah nah valid valid valid valid nah
20131112 nah nah nah nah nah nah nah valid valid valid valid nah
20131113 nah nah nah nah nah nah nah valid valid valid valid nah
20131114 nah nah nah nah nah nah nah valid valid valid valid nah
20131115 nah nah nah nah nah nah nah valid valid valid valid nah
20131116 nah nah nah nah nah nah nah valid valid valid valid nah
20131117 nah nah nah nah nah nah nah valid valid valid valid nah
20131118 nah nah nah nah nah nah nah valid valid valid valid nah
20131119 nah nah nah nah nah nah nah valid valid valid valid nah
20131120 nah nah nah nah nah nah nah valid valid valid valid nah
20131121 nah nah nah nah nah nah nah valid valid valid valid nah
20131122 nah nah nah nah nah nah nah valid valid valid valid nah
20131123 nah nah nah nah nah nah nah valid valid valid valid nah
20131124 nah nah nah nah nah nah nah valid valid valid valid nah
20131125 nah nah nah nah nah nah nah valid valid valid valid nah
20131126 nah nah nah nah nah nah nah valid valid valid valid nah
20131127 nah nah nah nah nah nah nah valid valid valid valid nah
20131128 nah nah nah nah nah nah nah valid valid valid valid nah
20131129 nah nah nah nah nah nah nah valid valid valid valid nah
20131130 nah nah nah nah nah nah nah valid valid valid valid nah
20131201 nah nah nah nah nah nah nah nah valid valid valid valid
20131202 nah nah nah nah nah nah nah nah valid valid valid valid
20131203 nah nah nah nah nah nah nah nah valid valid valid valid
20131204 nah nah nah nah nah nah nah nah valid valid valid valid
20131205 nah nah nah nah nah nah nah nah valid valid valid valid
20131206 nah nah nah nah nah nah nah nah valid valid valid valid
20131207 nah nah nah nah nah nah nah nah valid valid valid valid
20131208 nah nah nah nah nah nah nah nah valid valid valid valid
20131209 nah nah nah nah nah nah nah nah valid valid valid valid
20131210 nah nah nah nah nah nah nah nah valid valid valid valid
20131211 nah nah nah nah nah nah nah nah valid valid valid valid
20131212 nah nah nah nah nah nah nah nah valid valid valid valid
20131213 nah nah nah nah nah nah nah nah valid valid valid valid
20131214 nah nah nah nah nah nah nah nah valid valid valid valid
20131215 nah nah nah nah nah nah nah nah valid valid valid valid
20131216 nah nah nah nah nah nah nah nah valid valid valid valid
20131217 nah nah nah nah nah nah nah nah valid valid valid valid
20131218 nah nah nah nah nah nah nah nah valid valid valid valid
20131219 nah nah nah nah nah nah nah nah valid valid valid valid
20131220 nah nah nah nah nah nah nah nah valid valid valid valid
20131221 nah nah nah nah nah nah nah nah valid valid valid valid
20131222 nah nah nah nah nah nah nah nah valid valid valid valid
20131223 nah nah nah nah nah nah nah nah valid valid valid valid
20131224 nah nah nah nah nah nah nah nah valid valid valid valid
20131225 nah nah nah nah nah nah nah nah valid valid valid valid
20131226 nah nah nah nah nah nah nah nah valid valid valid valid
20131227 nah nah nah nah nah nah nah nah valid valid valid valid
20131228 nah nah nah nah nah nah nah nah valid valid valid valid
20131229 nah nah nah nah nah nah nah nah valid valid valid valid
20131230 nah nah nah nah nah nah nah nah valid valid valid valid
20131231 nah nah nah nah nah nah nah nah valid valid valid valid
20140101 valid nah nah nah nah nah nah nah nah valid valid valid
20140102 valid nah nah nah nah nah nah nah nah valid valid valid
20140103 valid nah nah nah nah nah nah nah nah valid valid valid
20140104 valid nah nah nah nah nah nah nah nah valid valid valid
20140105 valid nah nah nah nah nah nah nah nah valid valid valid
20140106 valid nah nah nah nah nah nah nah nah valid valid valid
20140107 valid nah nah nah nah nah nah nah nah valid valid valid
20140108 valid nah nah nah nah nah nah nah nah valid valid valid
20140109 valid nah nah nah nah nah nah nah nah valid valid valid
20140110 valid nah nah nah nah nah nah nah nah valid valid valid
20140111 valid nah nah nah nah nah nah nah nah valid valid valid
20140112 valid nah nah nah nah nah nah nah nah valid valid valid
20140113 valid nah nah nah nah nah nah nah nah valid valid valid
20140114 valid nah nah nah nah nah nah nah nah valid valid valid
20140115 valid nah nah nah nah nah nah nah nah valid valid valid
20140116 valid nah nah nah nah nah nah nah nah valid valid valid
20140117 valid nah nah nah nah nah nah nah nah valid valid valid
20140118 valid nah nah nah nah nah nah nah nah valid valid valid
20140119 valid nah nah nah nah nah nah nah nah valid valid valid
20140120 valid nah nah nah nah nah nah nah nah valid valid valid
20140121 valid nah nah nah nah nah nah nah nah valid valid valid
20140122 valid nah nah nah nah nah nah nah nah valid valid valid
20140123 valid nah nah nah nah nah nah nah nah valid valid valid
20140124 valid nah nah nah nah nah nah nah nah valid valid valid
20140125 valid nah nah nah nah nah nah nah nah valid valid valid
20140126 valid nah nah nah nah nah nah nah nah valid valid valid
20140127 valid nah nah nah nah nah nah nah nah valid valid valid
20140128 valid nah nah nah nah nah nah nah nah valid valid valid
20140129 valid nah nah nah nah nah nah nah nah valid valid valid
20140130 valid nah nah nah nah nah nah nah nah valid valid valid
20140131 valid nah nah nah nah nah nah nah nah nah valid valid
20140201 valid valid nah nah nah nah nah nah nah nah valid valid
20140202 valid valid nah nah nah nah nah nah nah nah valid valid
20140203 valid valid nah nah nah nah nah nah nah nah valid valid
20140204 valid valid nah nah nah nah nah nah nah nah valid valid
20140205 valid valid nah nah nah nah nah nah nah nah valid valid
20140206 valid valid nah nah nah nah nah nah nah nah valid valid
20140207 valid valid nah nah nah nah nah nah nah nah valid valid
20140208 valid valid nah nah nah nah nah nah nah nah valid valid
20140209 valid valid nah nah nah nah nah nah nah nah valid valid
